column_name,data_type,distinct_count,min_value,max_value,p1,p10,p25,median,p75,p90,p99
year,numeric,0,,,,,,,,,
documents_produced,bigint,0,,,,,,,,,
propositions,bigint,0,,,,,,,,,
government_bills,bigint,0,,,,,,,,,
unique_contributors,bigint,0,,,,,,,,,
median_documents,double precision,0,,,,,,,,,
avg_documents,numeric,0,,,,,,,,,
p25_documents,double precision,0,,,,,,,,,
p75_documents,double precision,0,,,,,,,,,
pct_vs_average,numeric,0,,,,,,,,,
