column_name,data_type,distinct_count,min_value,max_value,p1,p10,p25,median,p75,p90,p99
role_weight,integer,0,,,,,,,,,
role_start_year,integer,0,,,,,,,,,
role_end_year,integer,0,,,,,,,,,
role_instances,bigint,0,,,,,,,,,
total_days_in_role,bigint,0,,,,,,,,,
role_sequence,bigint,0,,,,,,,,,
peak_role_weight,integer,0,,,,,,,,,
career_first_year,integer,0,,,,,,,,,
career_last_year,integer,0,,,,,,,,,
years_in_role,integer,0,,,,,,,,,
advancement_velocity,numeric,0,,,,,,,,,
