column_name,data_type,distinct_count,min_value,max_value,p1,p10,p25,median,p75,p90,p99
decision_year,numeric,0,,,,,,,,,
quarter_num,numeric,0,,,,,,,,,
total_proposals,bigint,0,,,,,,,,,
approved_proposals,bigint,0,,,,,,,,,
rejected_proposals,bigint,0,,,,,,,,,
referred_back_proposals,bigint,0,,,,,,,,,
committee_referral_proposals,bigint,0,,,,,,,,,
other_decisions,bigint,0,,,,,,,,,
approval_rate,numeric,0,,,,,,,,,
rejection_rate,numeric,0,,,,,,,,,
committee_referral_rate,numeric,0,,,,,,,,,
