GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.val,ValImportServiceAutoLoadAtStartup,0,7,0,0,0,4,0,2,0,2
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.common.jms,JmsSenderImpl,0,12,0,0,0,4,0,2,0,2
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.common.jms,ProducerMessageFactory,0,11,0,0,0,4,0,2,0,2
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.common.jms,AbstractMessageListener,0,26,0,0,0,7,0,3,0,3
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.worldbank.workgenerator,WorldBankIndicatorWorkGeneratorImpl,0,45,1,3,0,15,1,4,0,3
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.worldbank.workgenerator,WorldBankCountryWorkGeneratorImpl,0,55,1,7,0,15,1,6,0,3
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.worldbank.workgenerator,WorldBankDataWorkGeneratorImpl,0,102,3,9,0,25,3,7,0,4
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.worldbank.workgenerator,AbstractWorldBankDataSourcesWorkGenerator,0,20,0,2,0,6,0,5,0,4
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.worldbank.workers.data,WorldbankUpdateServiceImpl,0,36,0,8,0,14,0,8,0,4
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.riksdagen.workers.data,RiksdagenUpdateServiceImpl,0,356,3,31,0,85,3,25,0,11
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.worldbank.workgenerator.data,WorldbankImportServiceImpl,0,82,1,7,0,19,1,8,0,5
service.impl/service.external.esv,com.hack23.cia.service.external.esv.impl,EsvExcelReaderImpl.EsvExcelReaderException,5,0,0,0,2,0,1,0,1,0
service.impl/service.external.esv,com.hack23.cia.service.external.esv.impl,EsvGovernmentBodyOperationOutcomeReaderImpl.DataType,0,36,0,0,0,9,0,4,0,4
service.impl/service.external.esv,com.hack23.cia.service.external.esv.impl,EsvGovernmentOperationsExcelReaderImpl,0,87,0,6,0,23,0,6,0,3
service.impl/service.external.esv,com.hack23.cia.service.external.esv.impl,EsvExcelReaderImpl.ExcelColumn,0,34,0,4,0,5,0,5,0,3
service.impl/service.external.esv,com.hack23.cia.service.external.esv.impl,EsvGovernmentBodyOperationOutcomeReaderImpl,6,462,4,10,2,85,4,24,0,21
service.impl/service.external.esv,com.hack23.cia.service.external.esv.impl,EsvGovernmentBodyOperationOutcomeReaderImpl.MonthColumn,0,9,0,0,0,1,0,1,0,1
service.impl/service.external.esv,com.hack23.cia.service.external.esv.impl,EsvExcelReaderImpl,20,342,4,14,5,53,4,26,0,21
service.impl/service.external.esv,com.hack23.cia.service.external.esv.impl,EsvApiImpl,0,359,1,39,0,71,1,39,0,20
service.impl/service.external.esv,com.hack23.cia.service.external.esv.api,GovernmentOperationPeriodOutcome,0,65,0,0,0,24,0,17,0,17
service.impl/service.external.esv,com.hack23.cia.service.external.esv.api,GovernmentOperationPeriodOutcome.Variables,0,63,0,0,0,12,0,3,0,3
service.impl/service.external.esv,com.hack23.cia.service.external.esv.api,GovernmentBodyAnnualOutcomeSummary,0,91,0,0,0,24,0,13,0,13
service.impl/service.external.esv,com.hack23.cia.service.external.esv.api,GovernmentBodyAnnualSummary,0,84,0,0,0,27,0,15,0,15
service.impl/service.data.impl,com.hack23.cia.service.data.impl.export,CoalitionAlignmentExportDTO.PartyAlignment,0,38,0,0,0,16,0,11,0,11
service.impl/service.data.impl,com.hack23.cia.service.data.impl.export,TemporalTrendsExportDTO,0,23,0,0,0,9,0,5,0,5
service.impl/service.data.impl,com.hack23.cia.service.data.impl.export,RiskAssessmentExportDTO,0,23,0,0,0,9,0,5,0,5
service.impl/service.data.impl,com.hack23.cia.service.data.impl.export,TemporalTrendsExportDTO.TrendDataPoint,2,144,2,2,0,55,2,37,0,37
service.impl/service.data.impl,com.hack23.cia.service.data.impl.export,CoalitionAlignmentExportDTO,0,23,0,0,0,9,0,5,0,5
service.impl/service.data.impl,com.hack23.cia.service.data.impl.export,RiskAssessmentExportDTO.RiskViolation,2,88,2,2,0,31,2,21,0,21
service.impl/service.data.impl,com.hack23.cia.service.data.impl.export,ExportMetadata,23,67,5,3,6,17,7,10,3,10
service.impl/service.data.impl,com.hack23.cia.service.data.impl.util,SecretPGXADataSource,0,27,0,0,0,5,0,3,0,3
service.impl/service.data.impl,com.hack23.cia.service.data.impl.util,SecretPGXADataSourceFactory,0,18,0,0,0,3,0,3,0,3
service.impl/service.data.impl,com.hack23.cia.service.data.impl.util,SecretCredentialsManagerImpl,4,89,0,4,1,18,1,7,1,5
service.impl/service.data.impl,com.hack23.cia.service.data.impl.util,LoadHelper,2,20,1,3,1,7,1,3,0,2
service.impl/service.data.impl,com.hack23.cia.service.data.impl.util,SecretData,50,17,0,0,18,8,13,5,13,5
service.impl/service.data.impl,com.hack23.cia.service.data.impl.util,SecretPGXADataSource.SecretReference,0,12,0,0,0,4,0,2,0,2
service.impl/service.data.impl,com.hack23.cia.service.data.impl,DataDAOImpl,0,91,1,3,0,17,1,3,0,2
