embedded_id_vote_date,embedded_id_intressent_id,first_name,last_name,gender,born_year,party,number_ballots,avg_born_year,avg_percentage_yes,avg_percentage_no,avg_percentage_absent,avg_percentage_abstain,avg_percentage_male,total_votes,yes_votes,no_votes,abstain_votes,absent_votes,party_total_votes,party_yes_votes,party_no_votes,party_abstain_votes,party_absent_votes,party_avg_born_year,party_avg_percentage_male,party_percentage_yes,party_percentage_no,party_percentage_abstain,party_percentage_absent,party_won_total,politician_yes_votes,politician_no_votes,politician_abstain_votes,politician_absent_votes,politician_percentage_yes,politician_percentage_no,politician_percentage_abstain,politician_percentage_absent,won_percentage,won_total,rebel_percentage,rebel_total,party_won_percentage,approved_total,approved_percentage,percentage_yes,percentage_no,percentage_abstain,percentage_absent,avg_percentage_approved
2010-02-01,045666679112,Annelie,Enochson,KVINNA,1953,KD,54,1959,45.53,33.79,18.74,1.94,53.14,18846,8679,6158,434,3575,1296,1042,0,0,254,1954,55.98,80.40,0.00,0.00,19.60,54,22,0,0,32,40.74,0.00,0.00,59.26,40.74,22,0.00,0,100.00,54,100.00,46.05,32.68,2.30,18.97,100.00
2015-06-01,0485476395125,Christian,Holm,MAN,1976,M,55,1969,67.55,15.96,12.63,3.87,54.73,19195,13206,3117,652,2220,4620,3245,837,70,468,1968,50.00,70.24,18.12,1.52,10.13,43,43,11,1,0,78.18,20.00,1.82,0.00,78.18,43,0.00,0,78.18,55,100.00,68.80,16.24,3.40,11.57,100.00
2025-09-01,0316505710324,Janine,Alm Ericson,KVINNA,1973,MP,2,1975,76.94,5.30,13.33,4.44,55.01,698,537,37,31,93,36,0,17,15,4,1978,38.89,0.00,47.22,41.67,11.11,0,0,0,0,2,0.00,0.00,0.00,100.00,0.00,0,0.00,0,0.00,2,100.00,76.93,5.30,4.44,13.32,100.00
2008-03-01,0577400273410,Ameer,Sachet,MAN,1963,S,61,1958,57.12,22.08,18.38,2.42,53.13,21289,11719,4974,720,3876,7930,2358,3793,228,1551,1958,52.00,29.74,47.83,2.88,19.56,25,21,33,4,3,34.43,54.10,6.56,4.92,34.43,21,0.00,0,40.98,61,100.00,55.05,23.36,3.38,18.21,100.00
2020-02-01,07012286624,Daniel,Riazat,MAN,1991,V,32,1973,60.05,23.23,10.84,5.88,52.72,11168,6979,2381,592,1216,864,512,145,119,88,1975,37.04,59.26,16.78,13.77,10.19,21,21,6,5,0,65.63,18.75,15.63,0.00,62.50,20,0.00,0,65.63,31,96.88,62.49,21.32,5.30,10.89,98.25
2003-11-01,0582811195313,Tina,Acketoft,KVINNA,1966,L,90,1954,62.18,17.12,14.39,6.32,54.73,31410,19726,5235,2026,4423,4320,1866,1365,461,628,1956,50.00,43.19,31.60,10.67,14.54,54,28,28,9,25,31.11,31.11,10.00,27.78,32.22,29,0.00,0,60.00,88,97.78,62.80,16.67,6.45,14.08,91.27
2025-09-01,0834510274913,Charlotte,Nordström,KVINNA,1963,M,2,1975,76.94,5.30,13.33,4.44,55.01,698,537,37,31,93,136,120,0,0,16,1975,50.00,88.24,0.00,0.00,11.76,2,2,0,0,0,100.00,0.00,0.00,0.00,100.00,2,0.00,0,100.00,2,100.00,76.93,5.30,4.44,13.32,100.00
2013-02-01,0946889218011,Jan-Evert,Rådhström,MAN,1960,M,80,1963,62.85,18.42,13.55,5.19,56.57,27920,18225,4903,1221,3571,8560,7679,0,1,880,1965,57.94,89.71,0.00,0.01,10.28,80,68,0,0,12,85.00,0.00,0.00,15.00,85.00,68,0.00,0,100.00,80,100.00,65.28,17.56,4.37,12.79,100.00
2022-04-01,0389795960120,Martin,Marmgren,MAN,1975,MP,124,1973,56.16,18.73,16.37,8.74,53.01,43276,23623,8082,4338,7233,1984,1053,292,181,458,1978,31.25,53.07,14.72,9.12,23.08,94,33,11,8,72,26.61,8.87,6.45,58.06,27.42,34,0.00,0,75.81,117,94.35,54.59,18.68,10.02,16.71,96.03
2017-09-01,066769783310,Lotta,Olsson,KVINNA,1960,M,4,1969,74.22,12.33,13.47,0.00,53.58,1396,1036,172,0,188,332,212,78,0,42,1968,49.40,63.86,23.49,0.00,12.65,3,3,1,0,0,75.00,25.00,0.00,0.00,75.00,3,0.00,0,75.00,4,100.00,74.21,12.32,0.00,13.47,100.00
2003-11-01,0548843588006,Ingemar,Vänerlöv,MAN,1944,KD,90,1954,62.18,17.12,14.39,6.32,54.73,31410,19726,5235,2026,4423,2970,1061,814,610,485,1951,66.67,35.72,27.41,20.54,16.33,48,27,27,19,17,30.00,30.00,21.11,18.89,32.22,29,0.00,0,53.33,88,97.78,62.80,16.67,6.45,14.08,91.27
2012-02-01,0516879803714,Lars,Isovaara,MAN,1959,SD,39,1963,68.46,15.60,12.27,3.67,55.43,13611,9153,2176,524,1758,741,322,291,92,36,1969,84.21,43.45,39.27,12.42,4.86,19,18,16,5,0,46.15,41.03,12.82,0.00,46.15,18,0.00,0,48.72,39,100.00,67.25,15.99,3.85,12.92,100.00
2019-04-01,0460690753617,Pia,Nilsson,KVINNA,1962,S,123,1973,61.41,17.29,11.92,9.38,53.01,42927,25682,7309,4864,5072,12300,9967,693,87,1553,1972,52.00,81.03,5.63,0.71,12.63,115,114,8,1,0,92.68,6.50,0.81,0.00,92.68,114,0.00,0,93.50,123,100.00,59.83,17.03,11.33,11.82,100.00
2019-11-01,0671241874717,Elisabeth,Björnsdotter Rahm,KVINNA,1964,M,21,1973,70.20,17.32,7.17,5.31,52.44,7329,4813,1447,589,480,1470,778,527,68,97,1972,44.29,52.93,35.85,4.63,6.60,13,12,8,1,0,57.14,38.10,4.76,0.00,57.14,12,0.00,0,61.90,21,100.00,65.67,19.74,8.04,6.55,100.00
2017-04-01,0210198640127,Fredrik,Schulte,MAN,1981,M,94,1969,60.08,16.02,16.75,7.16,53.68,32806,19885,5327,2122,5472,7896,3541,2185,921,1249,1969,50.00,44.85,27.67,11.66,15.82,53,51,30,13,0,54.26,31.91,13.83,0.00,54.26,51,1.06,1,56.38,94,100.00,60.61,16.24,6.47,16.68,100.00
2023-06-01,0984153507725,Gustaf,Göthberg,MAN,1993,M,41,1975,63.28,16.11,12.91,7.70,52.72,14309,8930,2373,1158,1848,2788,2459,0,0,329,1976,50.00,88.20,0.00,0.00,11.80,41,21,0,0,20,51.22,0.00,0.00,48.78,51.22,21,0.00,0,100.00,41,100.00,62.41,16.58,8.09,12.91,100.00
2023-12-01,0653904370212,Fredrik,Olovsson,MAN,1973,S,15,1975,58.11,21.30,15.03,5.57,53.30,5235,3010,1144,306,775,1605,551,736,92,226,1975,49.53,34.33,45.86,5.73,14.08,6,5,5,1,4,33.33,33.33,6.67,26.67,33.33,5,0.00,0,40.00,15,100.00,57.50,21.85,5.85,14.80,100.00
2013-05-01,0637028706011,Bodil,Ceballos,KVINNA,1958,MP,102,1963,61.88,20.75,11.45,5.93,56.30,35598,23083,6911,1504,4100,2550,1104,882,172,392,1964,52.35,43.29,34.59,6.75,15.37,55,48,39,8,7,47.06,38.24,7.84,6.86,48.04,49,0.00,0,53.92,101,99.02,64.84,19.41,4.22,11.52,93.75
2024-02-01,041911485722,Magdalena,Thuresson,KVINNA,1990,M,42,1975,57.18,20.31,16.63,5.88,52.53,14658,8403,3004,888,2363,2856,2454,0,0,402,1976,50.00,85.92,0.00,0.00,14.08,42,42,0,0,0,100.00,0.00,0.00,0.00,100.00,42,0.00,0,100.00,42,100.00,57.33,20.49,6.06,16.12,100.00
2008-09-01,0481005050915,Else-Marie,Lindgren,KVINNA,1949,KD,1,1958,72.21,4.87,22.92,0.00,53.87,349,252,17,0,80,24,16,0,0,8,1952,54.17,66.67,0.00,0.00,33.33,1,1,0,0,0,100.00,0.00,0.00,0.00,100.00,1,0.00,0,100.00,1,100.00,72.21,4.87,0.00,22.92,100.00
2014-06-01,0714579775816,Ewa,Thalén Finné,KVINNA,1959,M,96,1963,64.90,18.70,11.15,5.26,56.45,33504,21601,6686,1558,3659,10272,9307,99,2,864,1964,57.01,90.61,0.96,0.02,8.41,95,74,1,0,21,77.08,1.04,0.00,21.88,77.08,74,0.00,0,98.96,96,100.00,64.47,19.96,4.65,10.92,100.00
2012-12-01,0658668232410,Per,Bill,MAN,1958,M,61,1963,57.71,24.28,6.34,11.68,57.02,21289,13503,4646,1654,1486,6527,6093,106,3,325,1965,59.81,93.35,1.62,0.05,4.98,60,53,1,0,7,86.89,1.64,0.00,11.48,86.89,53,0.00,0,98.36,61,100.00,63.43,21.82,7.77,6.98,100.00
2024-01-01,0223069839622,Robert,Hannah,MAN,1985,L,12,1975,64.69,17.08,13.78,4.47,52.58,4188,2709,715,187,577,192,150,0,0,42,1974,37.50,78.13,0.00,0.00,21.88,12,12,0,0,0,100.00,0.00,0.00,0.00,100.00,12,0.00,0,100.00,12,100.00,64.68,17.07,4.47,13.78,100.00
2015-06-01,0315499690028,Teresa,Carvalho,KVINNA,1984,S,55,1969,67.55,15.96,12.63,3.87,54.73,19195,13206,3117,652,2220,6215,5217,416,0,582,1968,48.67,83.94,6.69,0.00,9.36,51,51,4,0,0,92.73,7.27,0.00,0.00,92.73,51,0.00,0,92.73,55,100.00,68.80,16.24,3.40,11.57,100.00
2006-12-01,0662364517619,Luciano,Astudillo,MAN,1972,S,47,1958,58.72,21.17,16.02,4.10,52.72,16403,8917,4159,787,2540,6110,1524,3366,347,873,1958,50.77,24.94,55.09,5.68,14.29,17,7,16,3,21,14.89,34.04,6.38,44.68,14.89,7,0.00,0,36.17,47,100.00,54.36,25.36,4.80,15.48,100.00
2012-04-01,0902086611116,Eva,Olofsson,KVINNA,1952,V,79,1963,65.36,18.92,12.93,2.79,56.96,27571,18332,4376,1490,3373,1501,400,622,284,195,1960,46.81,26.65,41.44,18.92,12.99,25,11,27,7,34,13.92,34.18,8.86,43.04,13.92,11,0.00,0,31.65,79,100.00,66.49,15.87,5.40,12.23,100.00
2007-12-01,0905755961314,Lars,Elinderson,MAN,1949,M,46,1958,55.67,25.34,17.12,1.88,53.01,16054,8611,4043,468,2932,4462,3906,0,3,553,1959,57.50,87.54,0.00,0.07,12.39,46,43,0,0,3,93.48,0.00,0.00,6.52,93.48,43,0.00,0,100.00,46,100.00,53.64,25.18,2.92,18.26,100.00
2024-02-01,0525562399327,Caroline,Högström,KVINNA,1991,M,42,1975,57.18,20.31,16.63,5.88,52.53,14658,8403,3004,888,2363,2856,2454,0,0,402,1976,50.00,85.92,0.00,0.00,14.08,42,12,0,0,30,28.57,0.00,0.00,71.43,28.57,12,0.00,0,100.00,42,100.00,57.33,20.49,6.06,16.12,100.00
2023-10-01,0473783431010,Morgan,Johansson,MAN,1970,S,3,1975,51.10,34.38,14.52,0.00,53.01,1047,535,360,0,152,321,0,282,0,39,1975,48.60,0.00,87.85,0.00,12.15,0,0,3,0,0,0.00,100.00,0.00,0.00,0.00,0,0.00,0,0.00,3,100.00,51.10,34.38,0.00,14.52,100.00
2018-06-01,0315499690028,Teresa,Carvalho,KVINNA,1984,S,89,1970,64.34,17.76,13.07,4.83,54.32,31061,20299,5304,1538,3920,10057,8646,300,5,1106,1969,49.20,85.97,2.98,0.05,11.00,85,86,3,0,0,96.63,3.37,0.00,0.00,95.51,85,0.00,0,95.51,88,98.88,65.35,17.08,4.95,12.62,99.00
2016-04-01,0192918410514,Gunilla,Nordgren,KVINNA,1956,M,124,1969,67.79,13.70,13.49,5.03,54.44,43276,29623,6095,2213,5345,10416,6081,2456,742,1137,1968,48.81,58.38,23.58,7.12,10.92,85,81,33,10,0,65.32,26.61,8.06,0.00,65.32,81,0.00,0,68.55,124,100.00,68.45,14.08,5.11,12.35,100.00
2009-03-01,0739780276601,Alf,Svensson,MAN,1938,KD,59,1959,48.49,32.26,17.53,1.73,51.86,20591,10253,6299,401,3638,1416,1143,1,1,271,1954,50.00,80.72,0.07,0.07,19.14,59,28,0,0,31,47.46,0.00,0.00,52.54,47.46,28,0.00,0,100.00,59,100.00,49.79,30.59,1.95,17.67,100.00
2023-06-01,0522240580423,Arin,Karapet,MAN,1988,M,41,1975,63.28,16.11,12.91,7.70,52.72,14309,8930,2373,1158,1848,2788,2459,0,0,329,1976,50.00,88.20,0.00,0.00,11.80,41,41,0,0,0,100.00,0.00,0.00,0.00,100.00,41,0.00,0,100.00,41,100.00,62.41,16.58,8.09,12.91,100.00
2021-11-01,0475643059428,Jonny,Cato,MAN,1994,C,18,1973,65.33,22.26,9.73,2.69,52.50,6282,3972,1515,234,561,558,368,87,60,43,1972,58.06,65.95,15.59,10.75,7.71,15,14,3,1,0,77.78,16.67,5.56,0.00,83.33,15,0.00,0,83.33,17,94.44,63.23,24.12,3.72,8.93,95.00
2019-05-01,0603490586517,Jan,Björklund,MAN,1962,L,106,1973,60.92,16.05,10.01,13.03,52.84,36994,23494,6017,3706,3777,2014,1052,290,296,376,1970,57.89,52.23,14.40,14.70,18.67,69,4,0,1,101,3.77,0.00,0.94,95.28,3.77,4,0.00,0,65.09,105,99.06,63.51,16.26,10.02,10.21,98.81
2016-11-01,0519542449425,Fredrik,Christensson,MAN,1991,C,16,1969,63.21,19.47,13.65,3.67,54.44,5584,3509,1099,184,792,352,183,63,36,70,1967,63.64,51.99,17.90,10.23,19.89,10,8,2,2,4,50.00,12.50,12.50,25.00,50.00,8,0.00,0,62.50,16,100.00,62.84,19.68,3.30,14.18,100.00
2006-05-01,0782713019602,Holger,Gustafsson,MAN,1946,KD,93,1954,52.89,23.90,21.13,2.08,53.58,32457,17461,7165,908,6923,3069,832,1276,159,802,1951,69.70,27.11,41.58,5.18,26.13,37,34,52,7,0,36.56,55.91,7.53,0.00,37.63,35,1.08,1,39.78,92,98.92,53.80,22.08,2.80,21.33,99.34
2025-11-01,0619928872229,Laila,Naraghi,KVINNA,1982,S,17,1975,61.86,19.14,14.90,4.10,55.49,5933,3641,1150,258,884,1802,826,646,95,235,1975,51.26,45.84,35.85,5.27,13.04,9,9,7,1,0,52.94,41.18,5.88,0.00,52.94,9,0.00,0,52.94,17,100.00,61.37,19.38,4.35,14.90,100.00
2016-03-01,0144048894712,Ellen,Juntti,KVINNA,1958,M,87,1969,65.02,18.31,12.93,3.75,55.11,30363,20046,5245,1202,3870,7308,3742,2450,221,895,1968,48.81,51.20,33.52,3.02,12.25,52,51,33,3,0,58.62,37.93,3.45,0.00,58.62,51,0.00,0,59.77,87,100.00,66.02,17.27,3.96,12.75,100.00
2022-02-01,0365748677411,Mats,Nordberg,MAN,1958,SD,81,1973,57.41,18.96,17.73,5.90,53.64,28269,15596,6089,1824,4760,5022,2015,1764,528,715,1975,75.81,40.12,35.13,10.51,14.24,35,1,0,0,80,1.23,0.00,0.00,98.77,1.23,1,0.00,0,43.21,76,93.83,55.17,21.54,6.45,16.84,95.17
2024-04-01,0796312429425,Viktor,Wärnick,MAN,1991,M,113,1975,56.77,18.15,14.42,10.67,52.44,39437,23017,6586,4318,5516,7684,6640,1,0,1043,1976,50.00,86.41,0.01,0.00,13.57,113,95,0,0,18,84.07,0.00,0.00,15.93,84.07,95,0.00,0,100.00,113,100.00,58.36,16.70,10.95,13.99,100.00
2019-06-01,0546731406922,Rebecka,Le Moine,KVINNA,1990,MP,52,1973,65.25,19.03,8.45,7.27,52.72,18148,11469,3462,1782,1435,832,616,37,0,179,1976,31.25,74.04,4.45,0.00,21.51,49,49,3,0,0,94.23,5.77,0.00,0.00,94.23,49,0.00,0,94.23,52,100.00,63.20,19.08,9.82,7.91,100.00
2009-10-01,0181478122414,Anne Marie,Brodén,KVINNA,1956,M,17,1958,54.55,28.66,15.94,0.85,53.85,5933,3216,1677,81,959,1649,1429,0,0,220,1959,58.76,86.66,0.00,0.00,13.34,17,16,0,0,1,94.12,0.00,0.00,5.88,94.12,16,0.00,0,100.00,17,100.00,54.21,28.27,1.37,16.16,100.00
2023-12-01,0665485817222,Daniel,Bäckström,MAN,1975,C,15,1975,58.11,21.30,15.03,5.57,53.30,5235,3010,1144,306,775,360,164,62,79,55,1972,50.00,45.56,17.22,21.94,15.28,9,8,3,4,0,53.33,20.00,26.67,0.00,53.33,8,0.00,0,60.00,15,100.00,57.50,21.85,5.85,14.80,100.00
2013-06-01,0940980416614,Jan,Ericson,MAN,1961,M,21,1963,62.98,21.03,12.45,3.54,56.45,7329,4821,1292,287,929,2247,2018,0,0,229,1965,57.01,89.81,0.00,0.00,10.19,21,21,0,0,0,100.00,0.00,0.00,0.00,100.00,21,0.00,0,100.00,21,100.00,65.78,17.63,3.92,12.68,100.00
2020-03-01,0502490570219,Kristina,Axén Olin,KVINNA,1962,M,83,1973,37.14,9.01,46.10,7.76,52.44,28967,10993,3308,1523,13143,5810,1858,907,355,2690,1973,45.71,31.98,15.61,6.11,46.30,46,25,14,11,33,30.12,16.87,13.25,39.76,30.12,25,0.00,0,55.42,83,100.00,37.95,11.42,5.26,45.37,100.00
2002-11-01,0946889218011,Jan-Evert,Rådhström,MAN,1960,M,44,1954,63.09,18.06,10.12,8.73,54.73,15356,9876,2719,1143,1618,2420,1085,811,232,292,1954,61.82,44.83,33.51,9.59,12.07,28,19,14,5,6,43.18,31.82,11.36,13.64,45.45,20,0.00,0,63.64,43,97.73,64.31,17.71,7.44,10.54,98.61
2004-02-01,0681085425612,Per,Rosengren,MAN,1951,V,69,1954,56.55,19.60,18.29,5.57,55.03,24081,13683,4819,1175,4404,2070,1211,359,83,417,1953,50.00,58.50,17.34,4.01,20.14,52,40,8,3,18,57.97,11.59,4.35,26.09,57.97,40,0.00,0,75.36,69,100.00,56.82,20.01,4.88,18.29,100.00
2020-02-01,0926214745119,Heléne,Björklund,KVINNA,1972,S,32,1973,60.05,23.23,10.84,5.88,52.72,11168,6979,2381,592,1216,3200,2735,87,1,377,1972,51.00,85.47,2.72,0.03,11.78,30,31,1,0,0,96.88,3.13,0.00,0.00,93.75,30,0.00,0,93.75,31,96.88,62.49,21.32,5.30,10.89,98.25
2023-11-01,0250583732424,Jesper,Skalberg Karlsson,MAN,1993,M,18,1975,63.53,17.08,15.55,3.85,53.30,6282,3869,1097,349,967,1224,1047,0,0,177,1976,50.00,85.54,0.00,0.00,14.46,18,18,0,0,0,100.00,0.00,0.00,0.00,100.00,18,0.00,0,100.00,18,100.00,61.59,17.46,5.56,15.39,100.00
2020-11-01,0194498232620,Roza,Güclü Hedin,KVINNA,1982,S,20,1973,10.98,3.90,84.08,1.04,50.72,6980,766,260,86,5868,2000,272,47,1,1680,1972,49.00,13.60,2.35,0.05,84.00,17,0,0,0,20,0.00,0.00,0.00,100.00,0.00,0,0.00,0,85.00,20,100.00,10.97,3.72,1.23,84.07,100.00
2013-02-01,069436402021,Tomas,Tobé,MAN,1978,M,80,1963,62.85,18.42,13.55,5.19,56.57,27920,18225,4903,1221,3571,8560,7679,0,1,880,1965,57.94,89.71,0.00,0.01,10.28,80,69,0,0,11,86.25,0.00,0.00,13.75,86.25,69,0.00,0,100.00,80,100.00,65.28,17.56,4.37,12.79,100.00
2014-12-01,0772402807013,Sven-Olof,Sällström,MAN,1968,SD,19,1969,58.89,21.51,10.65,8.94,55.59,6631,3975,1210,637,809,931,360,398,82,91,1974,75.51,38.67,42.75,8.81,9.77,10,8,9,2,0,42.11,47.37,10.53,0.00,47.37,9,0.00,0,52.63,17,89.47,59.95,18.25,9.61,12.20,80.00
2015-05-01,0114869877121,Sara,Karlsson,KVINNA,1985,S,24,1969,70.43,17.00,11.53,1.04,55.01,8376,5810,1473,168,925,2712,2302,105,0,305,1968,48.67,84.88,3.87,0.00,11.25,23,14,1,0,9,58.33,4.17,0.00,37.50,58.33,14,0.00,0,95.83,24,100.00,69.36,17.59,2.01,11.04,100.00
2023-05-01,0452755722723,Björn,Söder,MAN,1976,SD,105,1975,58.11,17.34,14.29,10.26,52.44,36645,21427,6414,3599,5205,7560,4017,1504,1063,976,1977,74.07,53.13,19.89,14.06,12.91,66,64,24,17,0,60.95,22.86,16.19,0.00,60.95,64,0.00,0,62.86,105,100.00,58.47,17.50,9.82,14.20,100.00
2024-01-01,0852475703226,Lorena,Delgado Varas,KVINNA,1974,V,12,1975,64.69,17.08,13.78,4.47,52.58,4188,2709,715,187,577,288,98,79,57,54,1977,29.17,34.03,27.43,19.79,18.75,5,5,4,3,0,41.67,33.33,25.00,0.00,41.67,5,0.00,0,41.67,12,100.00,64.68,17.07,4.47,13.78,100.00
2020-11-01,0792733370419,Magnus,Oscarsson,MAN,1970,KD,20,1973,10.98,3.90,84.08,1.04,50.72,6980,766,260,86,5868,440,24,27,9,380,1969,68.18,5.45,6.14,2.05,86.36,8,0,0,0,20,0.00,0.00,0.00,100.00,0.00,0,0.00,0,40.00,20,100.00,10.97,3.72,1.23,84.07,100.00
2025-06-01,0607691439013,Karin,Enström,KVINNA,1966,M,53,1975,54.81,18.68,14.52,11.99,55.01,18497,10859,2987,1993,2658,3604,3150,0,1,453,1976,50.00,87.40,0.00,0.03,12.57,53,53,0,0,0,100.00,0.00,0.00,0.00,100.00,53,0.00,0,100.00,53,100.00,58.71,16.15,10.77,14.37,100.00
2010-12-01,0324815829026,Johan,Linander,MAN,1974,C,96,1963,59.34,28.43,9.65,2.58,54.70,33504,20382,9105,957,3060,2208,1860,54,1,293,1964,60.87,84.24,2.45,0.05,13.27,92,93,3,0,0,96.88,3.13,0.00,0.00,95.83,92,0.00,0,95.83,95,98.96,60.83,27.18,2.86,9.13,99.31
2025-05-01,0509830681123,Ida,Karkiainen,KVINNA,1988,S,102,1975,57.24,17.12,14.43,11.22,55.55,35598,20139,6518,3996,4945,10812,3943,3685,1741,1443,1975,52.43,36.47,34.08,16.10,13.35,49,38,37,18,9,37.25,36.27,17.65,8.82,37.25,38,0.00,0,48.04,102,100.00,56.57,18.31,11.23,13.89,100.00
2007-11-01,0970400972210,Hans,Backman,MAN,1963,L,39,1958,57.36,22.84,17.91,1.89,52.76,13611,8124,2797,303,2387,1092,832,0,2,258,1960,46.43,76.19,0.00,0.18,23.63,39,39,0,0,0,100.00,0.00,0.00,0.00,100.00,39,0.00,0,100.00,39,100.00,59.69,20.55,2.23,17.54,100.00
2024-02-01,083953568015,Malin,Höglund,KVINNA,1969,M,42,1975,57.18,20.31,16.63,5.88,52.53,14658,8403,3004,888,2363,2856,2454,0,0,402,1976,50.00,85.92,0.00,0.00,14.08,42,42,0,0,0,100.00,0.00,0.00,0.00,100.00,42,0.00,0,100.00,42,100.00,57.33,20.49,6.06,16.12,100.00
2023-11-01,0861521539920,Aron,Emilsson,MAN,1990,SD,18,1975,63.53,17.08,15.55,3.85,53.30,6282,3869,1097,349,967,1296,1117,0,0,179,1977,75.00,86.19,0.00,0.00,13.81,18,18,0,0,0,100.00,0.00,0.00,0.00,100.00,18,0.00,0,100.00,18,100.00,61.59,17.46,5.56,15.39,100.00
2025-09-01,0963046628824,Christian,Lindefjärd,MAN,1976,SD,2,1975,76.94,5.30,13.33,4.44,55.01,698,537,37,31,93,144,125,0,0,19,1977,76.39,86.81,0.00,0.00,13.19,2,2,0,0,0,100.00,0.00,0.00,0.00,100.00,2,0.00,0,100.00,2,100.00,76.93,5.30,4.44,13.32,100.00
2018-04-01,0274462857213,Petter,Löberg,MAN,1968,S,95,1970,60.36,13.17,17.89,8.58,54.44,33155,20037,4726,2697,5695,10735,8941,100,6,1688,1969,48.38,83.29,0.93,0.06,15.72,93,94,1,0,0,98.95,1.05,0.00,0.00,97.89,93,0.00,0,97.89,94,98.95,60.43,14.25,8.13,17.18,99.24
2007-04-01,0510486065729,Magdalena,Streijffert,KVINNA,1977,S,33,1958,56.55,19.96,21.87,1.62,51.49,11517,6387,2509,233,2388,4290,1542,1759,100,889,1958,50.46,35.94,41.00,2.33,20.72,16,12,14,1,6,36.36,42.42,3.03,18.18,36.36,12,0.00,0,48.48,33,100.00,55.46,21.79,2.02,20.73,100.00
2012-03-01,0542160909628,Andreas,Carlson,MAN,1987,KD,103,1963,60.81,21.04,13.27,4.88,56.10,35947,22130,7141,1808,4868,1957,1666,50,5,236,1961,57.89,85.13,2.55,0.26,12.06,99,90,3,0,10,87.38,2.91,0.00,9.71,86.41,89,0.00,0,96.12,100,97.09,61.56,19.87,5.03,13.54,96.99
2025-03-01,0810852280213,Marie-Louise,Hänel Sandström,KVINNA,1968,M,64,1975,56.42,16.24,14.52,12.82,56.16,22336,12759,4078,2442,3057,4352,3835,0,0,517,1975,52.94,88.12,0.00,0.00,11.88,64,64,0,0,0,100.00,0.00,0.00,0.00,100.00,64,0.00,0,100.00,64,100.00,57.12,18.26,10.93,13.69,100.00
2012-03-01,0495018514310,Ann-Louise,Hansson,KVINNA,1958,MP,103,1963,60.81,21.04,13.27,4.88,56.10,35947,22130,7141,1808,4868,2575,1087,744,225,519,1964,48.00,42.21,28.89,8.74,20.16,58,55,37,11,0,53.40,35.92,10.68,0.00,54.37,56,0.00,0,56.31,100,97.09,61.56,19.87,5.03,13.54,96.99
2025-09-01,0977592683711,Magnus,Jacobsson,MAN,1968,KD,2,1975,76.94,5.30,13.33,4.44,55.01,698,537,37,31,93,38,34,0,0,4,1970,73.68,89.47,0.00,0.00,10.53,2,2,0,0,0,100.00,0.00,0.00,0.00,100.00,2,0.00,0,100.00,2,100.00,76.93,5.30,4.44,13.32,100.00
2026-01-01,0127744006318,Cecilia,Gustafsson,KVINNA,1972,M,21,1975,59.03,15.32,14.51,11.14,55.30,7329,4428,1081,750,1070,1428,1239,0,0,189,1975,51.47,86.76,0.00,0.00,13.24,21,21,0,0,0,100.00,0.00,0.00,0.00,100.00,21,0.00,0,100.00,21,100.00,60.42,14.75,10.23,14.60,100.00
2004-01-01,0980725315516,Lars,Leijonborg,MAN,1949,L,29,1954,60.09,18.49,17.49,3.93,54.98,10121,6108,1782,524,1707,1392,479,466,200,247,1956,51.92,34.41,33.48,14.37,17.74,13,6,12,3,8,20.69,41.38,10.34,27.59,20.69,6,3.45,1,44.83,29,100.00,60.35,17.61,5.18,16.87,100.00
2007-03-01,0409540163215,Hans,Rothenberg,MAN,1961,M,80,1958,60.48,19.85,17.61,2.06,51.50,27920,16366,5960,598,4996,7760,6695,0,0,1065,1959,57.59,86.28,0.00,0.00,13.72,80,75,0,0,5,93.75,0.00,0.00,6.25,93.75,75,0.00,0,100.00,80,100.00,58.62,21.35,2.14,17.89,100.00
2016-06-01,0266517781926,Christina,Örnebjär,KVINNA,1979,L,69,1969,60.89,17.63,11.63,9.85,54.32,24081,14986,4435,2046,2614,1311,713,317,110,171,1970,63.16,54.39,24.18,8.39,13.04,44,28,13,4,24,40.58,18.84,5.80,34.78,40.58,28,0.00,0,63.77,69,100.00,62.23,18.42,8.50,10.86,100.00
2006-02-01,0316177736318,Sverker,Thorén,MAN,1955,L,86,1954,56.06,20.58,21.35,2.02,54.13,30014,16236,6693,840,6245,4128,1423,1625,194,886,1956,49.17,34.47,39.37,4.70,21.46,47,28,28,4,26,32.56,32.56,4.65,30.23,40.70,35,0.00,0,54.65,79,91.86,54.09,22.30,2.80,20.81,94.37
2016-05-01,0499755198526,Mattias,Jonsson,MAN,1974,S,47,1969,67.78,17.22,11.76,3.23,54.38,16403,11209,2707,628,1859,5311,4579,99,96,537,1968,50.44,86.22,1.86,1.81,10.11,45,35,1,1,10,74.47,2.13,2.13,21.28,72.34,34,0.00,0,95.74,46,97.87,68.34,16.50,3.83,11.33,98.46
2005-02-01,0284192765516,Tomas,Eneroth,MAN,1966,S,51,1954,58.88,18.06,17.45,5.61,54.03,17799,10597,3108,1033,3061,7344,6224,1,7,1112,1954,51.44,84.75,0.01,0.10,15.14,48,50,0,0,1,98.04,0.00,0.00,1.96,94.12,48,0.00,0,94.12,48,94.12,59.54,17.46,5.80,17.20,93.66
