column_name,data_type,distinct_count,min_value,max_value,p1,p10,p25,median,p75,p90,p99
total_days,numeric,1830,0,71329,21,441.8,3259,7774,18527.5,27208.8,43862.08
total_weighted_exp,numeric,1951,0.0,482569250000.0,35000000,508160000,16434000000,43820000000,81511900000,126972940000,293464507800
govt_days,numeric,92,0,5849,0,0,0,0,0,0,2917.12
riksdag_days,numeric,937,0,12970,0,60.4,1099,2912,4382,5945.6,9439
party_days,numeric,155,0,7673,0,0,0,0,0,0,3152.32
committee_days,numeric,1657,0,59639,0,0,1068.5,4840,13955.5,21612,35492.86
total_substitute_days,numeric,1613,0,45026,0,0,691,3162,7734.5,15640.4,24861.08
total_leadership_days,numeric,348,0,9960,0,0,0,0,0,1455,5436.75999999998
