value,count
statustext,87986
tilldelat,81106
motkat,77361
notis,6701
notisrubrik,6700
rdbeslut,6676
utsknotisrubrik,6671
utsknotis,6670
beslutssammanfattningusk,6259
motgrund,5730
inlamnatav,3749
beslutdatumtid,1447
debattdatumtid,1444
arendestatuskammaren,562
granskningstext,16
tomt,1
