hjid
2957
45921
37240
37420
9914
42085
47855
9483
34949
35187
4015
10767
25242
25106
15600
7104
9070
31003
23578
2764
36962
9861
14559
7625
4818
49904
48541
21482
53090
25650
25554
37062
9150
41768
9877
11590
23513
19690
5970
31644
42066
39095
19029
12237
38300
5213
1211
2203
22523
15330
37818
4486
43847
47650
22429
39348
33651
12583
28049
34149
2389
4296
30167
42000
16748
44162
28163
31888
17046
38077
1592
10684
8900
23071
6994
13723
34787
27057
3209
15435
11919
34961
38152
20217
6019
36995
18852
22650
3752
1327
29471
8792
2974
14286
53977
37967
23557
15245
20812
36378
4320
37909
52939
628
23930
4333
14868
53633
2786
34019
10492
5600
44212
35317
33348
19593
5488
25376
37328
36499
14822
6930
34982
45224
35879
34382
29266
8533
5859
31683
46626
7242
45461
50043
13072
25393
9046
39752
7066
15173
38332
13098
31878
13565
40121
32199
14942
29535
32745
34471
21182
14692
53287
26349
10387
4145
12891
20191
4175
54036
22690
10185
10260
37284
11937
43085
19974
20523
31241
13780
27487
24621
52094
10651
10909
7412
21504
8583
36119
43950
3698
30873
655
51445
2253
544
35262
19894
46469
46059
47740
27824
35071
10050
12488
53846
36488
1156
26752
31115
33649
46611
26900
9062
24445
50454
34578
36741
8155
37687
11207
30195
2699
14236
18877
12953
5116
14353
10515
23199
26734
35240
14765
26486
10475
14054
5655
15915
32878
47074
9808
31157
36009
7073
14441
33270
38461
11689
12847
3602
12595
47900
6602
38319
22070
7170
25005
14269
37251
31609
9231
33293
32822
15655
4726
4736
5694
2950
32756
34971
10073
34292
14975
19193
9488
13114
857
44322
53184
37555
7990
37399
18161
26784
13353
24673
34260
8841
47812
7475
33986
18448
461
31062
41346
21096
34809
33542
43744
36209
36355
19147
29255
14900
16523
22215
26327
40852
9185
9236
53050
24870
38493
36752
38695
35648
16427
53239
5517
35511
6817
7740
4244
33466
39383
10135
487
30447
45327
26338
52079
25432
27733
20387
43635
36419
34994
15499
41481
37543
45776
11149
3723
20250
40995
2327
26956
39525
528
25314
29527
17908
44388
45587
33613
28632
32716
37457
40021
4090
25098
41208
13454
52613
25866
32507
25807
513
31014
32541
22609
31617
51517
3655
13652
41546
16313
26231
4987
39150
48563
25827
3328
37196
25546
5809
32639
1780
38903
12747
44993
18258
35144
1917
31370
52501
45631
46873
20048
28090
35103
32811
22331
51005
39624
9020
18962
41539
26283
36894
9266
9194
36872
6872
431
22565
3520
17541
1970
17082
14711
15740
8891
30695
34216
22819
32628
27463
16974
36409
12293
9409
42193
52729
53912
4400
29982
34926
12366
36951
35800
39685
19598
34393
25289
11782
17712
26543
14420
442
19863
19733
8305
17236
19608
11763
29644
40973
5822
12754
3932
52904
12163
35622
48144
34303
12783
43050
9948
30980
34227
9583
12318
35209
2729
23993
39887
39997
35946
35711
36829
5144
40377
46908
18297
17555
14448
36153
52451
33423
807
46741
16478
21567
46327
47234
36632
878
52159
40115
14246
31337
30513
27073
35164
19914
25889
2020
46677
6945
46349
17407
11886
42403
35284
20668
14992
2157
18811
26411
23037
43719
34281
4948
34875
27380
3989
33282
13182
2669
43436
45087
19797
18784
24288
33150
30566
43782
18037
3114
25988
37094
9962
52838
25792
38640
16805
8164
18358
7547
40339
37932
8113
42651
17781
34765
38128
46983
5136
3773
34040
1734
38066
7863
33475
48435
52140
11402
19955
24245
6543
34029
25558
12723
35857
13521
2192
8545
43274
4745
15986
33730
20563
13944
49461
6241
54050
33872
9739
7499
32569
29805
36796
8326
21441
26498
3567
4192
15522
3364
37174
39104
8920
36510
11482
17798
13773
20927
21720
21808
33116
20965
4618
30707
25567
7437
41231
29695
23831
8817
17415
39505
9002
11285
1476
3544
36785
46114
45954
18745
35559
23247
24436
48103
40775
38477
14387
43676
35701
8469
1680
1814
34137
28256
15483
36764
30638
15309
11001
48151
6721
21602
34610
13019
7208
16889
43285
24996
33749
28211
36299
33574
7702
4208
39302
19951
2133
30042
20336
50392
1039
3885
36598
36984
6424
12015
34434
8634
30771
1388
36465
28949
21877
35473
40568
36818
38871
27439
23583
40453
20817
27016
5190
48775
11385
38744
4853
35935
49111
34271
24769
40511
23129
5574
9351
15006
25330
3968
2412
19343
22112
893
47159
12183
22186
40606
24171
6214
36940
40935
11499
24535
49284
28153
49195
26450
40273
31207
38224
24823
37699
11312
8361
20532
42291
49639
28581
33380
20460
10098
26466
41667
45145
43611
53409
12420
49548
6367
36567
30894
719
25842
32412
10370
28456
5940
2291
14176
1343
37502
46165
3631
31498
53006
36905
40201
32855
4806
43827
48644
33390
20653
8434
32029
5730
38532
11238
1881
18129
8085
13163
33304
26915
34093
33177
219
18074
29121
734
47605
9361
35197
40721
14325
35006
20835
34798
39555
521
49329
35428
14494
31254
22474
25501
24399
42691
32834
30363
13059
17623
9460
21086
11034
7830
33337
1379
52507
46387
12603
43795
6578
23590
33604
9790
24387
12422
34205
23065
31626
2463
37512
24336
9419
37829
24666
36973
40356
7899
27568
18927
25871
34114
33190
18020
12358
36431
17162
32650
2625
42233
42483
31051
4338
47331
47911
32059
35658
33564
20509
51158
31745
39011
36310
3450
36090
31590
36198
33803
17818
8568
30155
25402
50220
7330
16150
7261
34511
41240
38033
32491
1531
53144
23670
2614
4378
24891
25923
49594
9101
31850
5151
8415
25230
30073
45710
21122
16343
35018
11954
17746
32407
36860
1610
27272
27864
6893
35306
32660
46997
49232
13435
20860
27116
37006
52221
4555
4119
7560
30484
37083
14798
37140
23175
19556
21614
33401
27721
4646
14106
6062
6138
52482
3142
18791
34589
37842
35812
16813
5007
34600
3342
25798
30286
5769
4667
24698
22289
18584
34703
10706
13882
44233
12100
8804
1103
14683
8945
48202
39222
7136
11707
16255
31437
33596
10296
29962
30323
36333
16947
40712
53686
37988
5493
21830
33895
20878
2106
23459
14717
46072
3621
35230
11647
9273
7795
29356
35998
49975
34674
30718
40867
6193
12912
41259
14968
53373
45818
1752
10441
25711
6072
35060
44303
13750
17196
30917
35028
48846
49829
5067
38139
36287
31780
38413
36231
402
13922
52324
6959
33941
26355
10437
32422
46709
24582
9671
37801
24182
25532
18433
9597
2230
36643
47589
42311
32239
4606
40101
35406
18954
36111
41203
52191
46812
45502
27983
38864
20004
27971
50402
25465
4468
375
1848
46818
2373
37017
41844
32977
50580
37218
7915
3191
10927
50778
14107
23704
39717
35295
18338
33791
35634
8982
32965
46967
18387
39070
39938
50565
33827
47519
17520
1433
41383
21538
25370
42620
24352
30093
51058
32268
10871
8912
35977
32132
