person_id,first_name,last_name,total_days,total_weighted_exp,govt_days,riksdag_days,party_days,committee_days,total_substitute_days,total_leadership_days,knowledge_areas_json,roles_json,experience_level,experience_breadth,leadership_profile,role_stability,career_phase,specialization_level,political_analysis_comment
0559925283228,Teres,Lindberg,27651,68810550000.0,0,4187,0,23464,20203,705,"[{""area"" : ""Speaker’s Office"", ""days"" : 3102, ""weightedExp"" : 31020000000.0}, {""area"" : ""International Affairs"", ""days"" : 1457, ""weightedExp"" : 8742000000.0}, {""area"" : ""Legislative Committees"", ""days"" : 1438, ""weightedExp"" : 8628000000.0}, {""area"" : ""EU Affairs (Committee)"", ""days"" : 2068, ""weightedExp"" : 2068000000.0}, {""area"" : ""Substitute Roles"", ""days"" : 1359, ""weightedExp"" : 2038500000.0}, {""area"" : ""Taxes (Committee)"", ""days"" : 1654, ""weightedExp"" : 1654000000.0}, {""area"" : ""Key Parliamentary Committees"", ""days"" : 1455, ""weightedExp"" : 1455000000.0}, {""area"" : ""Social (Committee)"", ""days"" : 1455, ""weightedExp"" : 1455000000.0}, {""area"" : ""Substitute Roles"", ""days"" : 1448, ""weightedExp"" : 1448000000.0}, {""area"" : ""Defense (Committee)"", ""days"" : 1006, ""weightedExp"" : 1006000000.0}, {""area"" : ""Substitute Roles"", ""days"" : 959, ""weightedExp"" : 959000000.0}, {""area"" : ""Arbetsmarknad (Committee)"", ""days"" : 922, ""weightedExp"" : 922000000.0}, {""area"" : ""Key Parliamentary Committees"", ""days"" : 922, ""weightedExp"" : 922000000.0}, {""area"" : ""Culture (Committee)"", ""days"" : 922, ""weightedExp"" : 922000000.0}, {""area"" : ""Environment & Agriculture (Committee)"", ""days"" : 922, ""weightedExp"" : 922000000.0}, {""area"" : ""Business/Industry (Committee)"", ""days"" : 922, ""weightedExp"" : 922000000.0}, {""area"" : ""Social Insurance (Committee)"", ""days"" : 922, ""weightedExp"" : 922000000.0}, {""area"" : ""Education (Committee)"", ""days"" : 922, ""weightedExp"" : 922000000.0}, {""area"" : ""Legislative and Oversight Committees"", ""days"" : 922, ""weightedExp"" : 922000000.0}, {""area"" : ""International Affairs"", ""days"" : 705, ""weightedExp"" : 423000000.0}, {""area"" : ""Key Parliamentary Committees"", ""days"" : 169, ""weightedExp"" : 169000000.0}, {""area"" : ""Key Parliamentary Committees"", ""days"" : 169, ""weightedExp"" : 169000000.0}, {""area"" : ""Speaker’s Office"", ""days"" : 1085, ""weightedExp"" : 162750000.0}, {""area"" : ""Legislative Committees"", ""days"" : 746, ""weightedExp"" : 37300000.0}]","[{""type"" : ""kammaruppdrag"", ""role"" : ""Riksdagsledamot"", ""org"" : ""kam"", ""days"" : 3102, ""weightedExp"" : 31020000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""Riksdagsorgan"", ""role"" : ""Ledamot"", ""org"" : ""IPU"", ""days"" : 1457, ""weightedExp"" : 8742000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Ledamot"", ""org"" : ""TU"", ""days"" : 1438, ""weightedExp"" : 8628000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""EUN"", ""days"" : 2068, ""weightedExp"" : 2068000000.0, ""substituteDays"" : 2068, ""leadershipDays"" : 0}, {""type"" : ""Riksdagsorgan"", ""role"" : ""Ersättare"", ""org"" : ""RAN"", ""days"" : 1359, ""weightedExp"" : 2038500000.0, ""substituteDays"" : 1359, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""SkU"", ""days"" : 1654, ""weightedExp"" : 1654000000.0, ""substituteDays"" : 1654, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""FiU"", ""days"" : 1455, ""weightedExp"" : 1455000000.0, ""substituteDays"" : 1455, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""SoU"", ""days"" : 1455, ""weightedExp"" : 1455000000.0, ""substituteDays"" : 1455, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""TU"", ""days"" : 1448, ""weightedExp"" : 1448000000.0, ""substituteDays"" : 1448, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""FöU"", ""days"" : 1006, ""weightedExp"" : 1006000000.0, ""substituteDays"" : 1006, ""leadershipDays"" : 0}, {""type"" : ""Riksdagsorgan"", ""role"" : ""Suppleant"", ""org"" : ""DEM"", ""days"" : 959, ""weightedExp"" : 959000000.0, ""substituteDays"" : 959, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""AU"", ""days"" : 922, ""weightedExp"" : 922000000.0, ""substituteDays"" : 922, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""JuU"", ""days"" : 922, ""weightedExp"" : 922000000.0, ""substituteDays"" : 922, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""KrU"", ""days"" : 922, ""weightedExp"" : 922000000.0, ""substituteDays"" : 922, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""MJU"", ""days"" : 922, ""weightedExp"" : 922000000.0, ""substituteDays"" : 922, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""NU"", ""days"" : 922, ""weightedExp"" : 922000000.0, ""substituteDays"" : 922, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""SfU"", ""days"" : 922, ""weightedExp"" : 922000000.0, ""substituteDays"" : 922, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""UbU"", ""days"" : 922, ""weightedExp"" : 922000000.0, ""substituteDays"" : 922, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""CU"", ""days"" : 922, ""weightedExp"" : 922000000.0, ""substituteDays"" : 922, ""leadershipDays"" : 0}, {""type"" : ""Riksdagsorgan"", ""role"" : ""Vice ordförande"", ""org"" : ""IPU"", ""days"" : 705, ""weightedExp"" : 423000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 705}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""UU"", ""days"" : 169, ""weightedExp"" : 169000000.0, ""substituteDays"" : 169, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""KU"", ""days"" : 169, ""weightedExp"" : 169000000.0, ""substituteDays"" : 169, ""leadershipDays"" : 0}, {""type"" : ""kammaruppdrag"", ""role"" : ""Statsrådsersättare"", ""org"" : ""kam"", ""days"" : 1085, ""weightedExp"" : 162750000.0, ""substituteDays"" : 1085, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Tredje vice ordförande"", ""org"" : ""TU"", ""days"" : 746, ""weightedExp"" : 37300000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}]",LONG_SERVING_PARLIAMENT,LOW,MODERATE_LEADERSHIP,PRIMARILY_SUBSTITUTE,SENIOR_STATESPERSON,BROADLY_EXPERIENCED,"Long-standing parliamentary experience || Specialized in specific political domain || Proven leadership capabilities with over 500 days in leadership roles || Frequently serves in substitute positions, showing adaptability || Senior political figure with extensive influence || Broad political portfolio"
0984153507725,Gustaf,Göthberg,6016,26458000000.0,0,1463,0,4553,3098,0,"[{""area"" : ""Speaker’s Office"", ""days"" : 1463, ""weightedExp"" : 14630000000.0}, {""area"" : ""Defense (Committee)"", ""days"" : 1455, ""weightedExp"" : 8730000000.0}, {""area"" : ""Substitute Roles"", ""days"" : 1449, ""weightedExp"" : 1449000000.0}, {""area"" : ""Key Parliamentary Committees"", ""days"" : 1441, ""weightedExp"" : 1441000000.0}, {""area"" : ""Foreign & Defense (Committee)"", ""days"" : 208, ""weightedExp"" : 208000000.0}]","[{""type"" : ""kammaruppdrag"", ""role"" : ""Riksdagsledamot"", ""org"" : ""kam"", ""days"" : 1463, ""weightedExp"" : 14630000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Ledamot"", ""org"" : ""FöU"", ""days"" : 1455, ""weightedExp"" : 8730000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""Riksdagsorgan"", ""role"" : ""Suppleant"", ""org"" : ""ER"", ""days"" : 1449, ""weightedExp"" : 1449000000.0, ""substituteDays"" : 1449, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""UU"", ""days"" : 1441, ""weightedExp"" : 1441000000.0, ""substituteDays"" : 1441, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""UFöU"", ""days"" : 208, ""weightedExp"" : 208000000.0, ""substituteDays"" : 208, ""leadershipDays"" : 0}]",ACTIVE_COMMITTEES,LOW,NO_LEADERSHIP,PRIMARILY_SUBSTITUTE,SENIOR_STATESPERSON,BROADLY_EXPERIENCED,"Significant committee work experience || Specialized in specific political domain || Primarily collaborative roles || Frequently serves in substitute positions, showing adaptability || Senior political figure with extensive influence || Broad political portfolio"
0483316376813,Mikael,Odenberg,25150,149643600000.0,333,5896,0,18921,7548,1046,"[{""area"" : ""Speaker’s Office"", ""days"" : 5830, ""weightedExp"" : 58300000000.0}, {""area"" : ""Key Parliamentary Committees"", ""days"" : 1046, ""weightedExp"" : 18828000000.0}, {""area"" : ""Ministry"", ""days"" : 333, ""weightedExp"" : 11322000000.0}, {""area"" : ""Business/Industry (Committee)"", ""days"" : 1454, ""weightedExp"" : 8724000000.0}, {""area"" : ""Arbetsmarknad (Committee)"", ""days"" : 1448, ""weightedExp"" : 8688000000.0}, {""area"" : ""Legislative and Oversight Committees"", ""days"" : 1393, ""weightedExp"" : 8358000000.0}, {""area"" : ""Housing (Committee)"", ""days"" : 1090, ""weightedExp"" : 6540000000.0}, {""area"" : ""Regional and National Cooperation"", ""days"" : 1056, ""weightedExp"" : 6336000000.0}, {""area"" : ""Key Parliamentary Committees"", ""days"" : 1047, ""weightedExp"" : 6282000000.0}, {""area"" : ""Legislative and Oversight Committees"", ""days"" : 1033, ""weightedExp"" : 6198000000.0}, {""area"" : ""EU Affairs (Committee)"", ""days"" : 412, ""weightedExp"" : 2472000000.0}, {""area"" : ""Housing (Committee)"", ""days"" : 2439, ""weightedExp"" : 2439000000.0}, {""area"" : ""EU Affairs (Committee)"", ""days"" : 1456, ""weightedExp"" : 1456000000.0}, {""area"" : ""Business/Industry (Committee)"", ""days"" : 1441, ""weightedExp"" : 1441000000.0}, {""area"" : ""Defense (Committee)"", ""days"" : 1090, ""weightedExp"" : 1090000000.0}, {""area"" : ""Substitute Roles"", ""days"" : 1056, ""weightedExp"" : 1056000000.0}, {""area"" : ""Speaker’s Office"", ""days"" : 66, ""weightedExp"" : 99000000.0}, {""area"" : ""Key Parliamentary Committees"", ""days"" : 1048, ""weightedExp"" : 10480000.0}, {""area"" : ""Business/Industry (Committee)"", ""days"" : 412, ""weightedExp"" : 4120000.0}]","[{""type"" : ""kammaruppdrag"", ""role"" : ""Riksdagsledamot"", ""org"" : ""kam"", ""days"" : 5830, ""weightedExp"" : 58300000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Vice ordförande"", ""org"" : ""FiU"", ""days"" : 1046, ""weightedExp"" : 18828000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 1046}, {""type"" : ""Departement"", ""role"" : ""Försvarsminister"", ""org"" : ""Fö"", ""days"" : 333, ""weightedExp"" : 11322000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Ledamot"", ""org"" : ""NU"", ""days"" : 1454, ""weightedExp"" : 8724000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Ledamot"", ""org"" : ""AU"", ""days"" : 1448, ""weightedExp"" : 8688000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""Riksdagsorgan"", ""role"" : ""Ledamot"", ""org"" : ""KD"", ""days"" : 1393, ""weightedExp"" : 8358000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Ledamot"", ""org"" : ""BoU"", ""days"" : 1090, ""weightedExp"" : 6540000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""Riksdagsorgan"", ""role"" : ""Ledamot"", ""org"" : ""RS"", ""days"" : 1056, ""weightedExp"" : 6336000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Ledamot"", ""org"" : ""FiU"", ""days"" : 1047, ""weightedExp"" : 6282000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""Riksdagsorgan"", ""role"" : ""Ledamot"", ""org"" : ""VB"", ""days"" : 1033, ""weightedExp"" : 6198000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Ledamot"", ""org"" : ""EUN"", ""days"" : 412, ""weightedExp"" : 2472000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""BoU"", ""days"" : 2439, ""weightedExp"" : 2439000000.0, ""substituteDays"" : 2439, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""EUN"", ""days"" : 1456, ""weightedExp"" : 1456000000.0, ""substituteDays"" : 1456, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""NU"", ""days"" : 1441, ""weightedExp"" : 1441000000.0, ""substituteDays"" : 1441, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""FöU"", ""days"" : 1090, ""weightedExp"" : 1090000000.0, ""substituteDays"" : 1090, ""leadershipDays"" : 0}, {""type"" : ""Riksdagsorgan"", ""role"" : ""Suppleant"", ""org"" : ""UN"", ""days"" : 1056, ""weightedExp"" : 1056000000.0, ""substituteDays"" : 1056, ""leadershipDays"" : 0}, {""type"" : ""kammaruppdrag"", ""role"" : ""Ersättare"", ""org"" : ""kam"", ""days"" : 66, ""weightedExp"" : 99000000.0, ""substituteDays"" : 66, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Förste vice ordförande"", ""org"" : ""FiU"", ""days"" : 1048, ""weightedExp"" : 10480000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Förste vice ordförande"", ""org"" : ""NU"", ""days"" : 412, ""weightedExp"" : 4120000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}]",LONG_SERVING_PARLIAMENT,MEDIUM,MODERATE_LEADERSHIP,FREQUENT_SUBSTITUTE,SENIOR_STATESPERSON,BROADLY_EXPERIENCED,Long-standing parliamentary experience || Shows focused expertise in select political areas || Proven leadership capabilities with over 500 days in leadership roles || Regular substitute experience complementing primary roles || Senior political figure with extensive influence || Broad political portfolio
0972941768604,Ulf,Dinkelspiel,1099,934150000.0,1099,0,0,0,0,0,"[{""area"" : ""Foreign Affairs Ministry"", ""days"" : 1099, ""weightedExp"" : 934150000.0}]","[{""type"" : ""Departement"", ""role"" : ""Statsråd"", ""org"" : ""UD"", ""days"" : 1099, ""weightedExp"" : 934150000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}]",MIXED_EXPERIENCE,VERY_LOW,NO_LEADERSHIP,REGULAR_ROLES,SENIOR_STATESPERSON,HIGHLY_SPECIALIZED,Diverse political experience || Specialized in specific political domain || Primarily collaborative roles || Consistent role appointments || Senior political figure with extensive influence || Deep expertise in specific policy areas
0586690122908,Johan,Lönnroth,11536,71711000000.0,0,4145,0,7391,2892,0,"[{""area"" : ""Speaker’s Office"", ""days"" : 4145, ""weightedExp"" : 41450000000.0}, {""area"" : ""Key Parliamentary Committees"", ""days"" : 3058, ""weightedExp"" : 18348000000.0}, {""area"" : ""Legislative and Oversight Committees"", ""days"" : 1441, ""weightedExp"" : 8646000000.0}, {""area"" : ""Regional and National Cooperation"", ""days"" : 375, ""weightedExp"" : 750000000.0}, {""area"" : ""EU Affairs (Committee)"", ""days"" : 729, ""weightedExp"" : 729000000.0}, {""area"" : ""Key Parliamentary Committees"", ""days"" : 719, ""weightedExp"" : 719000000.0}, {""area"" : ""Key Parliamentary Committees"", ""days"" : 371, ""weightedExp"" : 371000000.0}, {""area"" : ""Taxes (Committee)"", ""days"" : 357, ""weightedExp"" : 357000000.0}, {""area"" : ""Social Insurance (Committee)"", ""days"" : 341, ""weightedExp"" : 341000000.0}]","[{""type"" : ""kammaruppdrag"", ""role"" : ""Riksdagsledamot"", ""org"" : ""kam"", ""days"" : 4145, ""weightedExp"" : 41450000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Ledamot"", ""org"" : ""FiU"", ""days"" : 3058, ""weightedExp"" : 18348000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""Riksdagsorgan"", ""role"" : ""Ledamot"", ""org"" : ""KD"", ""days"" : 1441, ""weightedExp"" : 8646000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""Riksdagsorgan"", ""role"" : ""Suppleant"", ""org"" : ""NR"", ""days"" : 375, ""weightedExp"" : 750000000.0, ""substituteDays"" : 375, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""EUN"", ""days"" : 729, ""weightedExp"" : 729000000.0, ""substituteDays"" : 729, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""FiU"", ""days"" : 719, ""weightedExp"" : 719000000.0, ""substituteDays"" : 719, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""KU"", ""days"" : 371, ""weightedExp"" : 371000000.0, ""substituteDays"" : 371, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""SkU"", ""days"" : 357, ""weightedExp"" : 357000000.0, ""substituteDays"" : 357, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""SfU"", ""days"" : 341, ""weightedExp"" : 341000000.0, ""substituteDays"" : 341, ""leadershipDays"" : 0}]",LONG_SERVING_PARLIAMENT,LOW,NO_LEADERSHIP,OCCASIONAL_SUBSTITUTE,SENIOR_STATESPERSON,BROADLY_EXPERIENCED,Long-standing parliamentary experience || Specialized in specific political domain || Primarily collaborative roles || Mainly stable positions with occasional substitute duties || Senior political figure with extensive influence || Broad political portfolio
0781357446917,Sven-Erik,Bucht,6511,42159850000.0,1659,3038,0,1814,1283,0,"[{""area"" : ""Speaker’s Office"", ""days"" : 3038, ""weightedExp"" : 30380000000.0}, {""area"" : ""Key Parliamentary Committees"", ""days"" : 531, ""weightedExp"" : 3186000000.0}, {""area"" : ""Ministry"", ""days"" : 89, ""weightedExp"" : 3026000000.0}, {""area"" : ""Business and Innovation Ministry"", ""days"" : 89, ""weightedExp"" : 3026000000.0}, {""area"" : ""Business and Innovation Ministry"", ""days"" : 1481, ""weightedExp"" : 1258850000.0}, {""area"" : ""Key Parliamentary Committees"", ""days"" : 915, ""weightedExp"" : 915000000.0}, {""area"" : ""Business/Industry (Committee)"", ""days"" : 360, ""weightedExp"" : 360000000.0}, {""area"" : ""Key Parliamentary Committees"", ""days"" : 8, ""weightedExp"" : 8000000.0}]","[{""type"" : ""kammaruppdrag"", ""role"" : ""Riksdagsledamot"", ""org"" : ""kam"", ""days"" : 3038, ""weightedExp"" : 30380000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Ledamot"", ""org"" : ""FiU"", ""days"" : 531, ""weightedExp"" : 3186000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""Departement"", ""role"" : ""Landsbygdsminister"", ""org"" : ""L"", ""days"" : 89, ""weightedExp"" : 3026000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""Departement"", ""role"" : ""Landsbygdsminister"", ""org"" : ""N"", ""days"" : 89, ""weightedExp"" : 3026000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""Departement"", ""role"" : ""Statsråd"", ""org"" : ""N"", ""days"" : 1481, ""weightedExp"" : 1258850000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""FiU"", ""days"" : 915, ""weightedExp"" : 915000000.0, ""substituteDays"" : 915, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""NU"", ""days"" : 360, ""weightedExp"" : 360000000.0, ""substituteDays"" : 360, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""JuU"", ""days"" : 8, ""weightedExp"" : 8000000.0, ""substituteDays"" : 8, ""leadershipDays"" : 0}]",ACTIVE_COMMITTEES,MEDIUM,NO_LEADERSHIP,OCCASIONAL_SUBSTITUTE,SENIOR_STATESPERSON,BROADLY_EXPERIENCED,Significant committee work experience || Shows focused expertise in select political areas || Primarily collaborative roles || Mainly stable positions with occasional substitute duties || Senior political figure with extensive influence || Broad political portfolio
0362779191527,Erik,Hellsborn,5080,19939000000.0,0,1456,0,3624,3273,0,"[{""area"" : ""Speaker’s Office"", ""days"" : 1456, ""weightedExp"" : 14560000000.0}, {""area"" : ""Arbetsmarknad (Committee)"", ""days"" : 351, ""weightedExp"" : 2106000000.0}, {""area"" : ""Taxes (Committee)"", ""days"" : 1097, ""weightedExp"" : 1097000000.0}, {""area"" : ""Social Insurance (Committee)"", ""days"" : 1088, ""weightedExp"" : 1088000000.0}, {""area"" : ""Social (Committee)"", ""days"" : 1088, ""weightedExp"" : 1088000000.0}]","[{""type"" : ""kammaruppdrag"", ""role"" : ""Riksdagsledamot"", ""org"" : ""kam"", ""days"" : 1456, ""weightedExp"" : 14560000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Ledamot"", ""org"" : ""AU"", ""days"" : 351, ""weightedExp"" : 2106000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""SkU"", ""days"" : 1097, ""weightedExp"" : 1097000000.0, ""substituteDays"" : 1097, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""SfU"", ""days"" : 1088, ""weightedExp"" : 1088000000.0, ""substituteDays"" : 1088, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""SoU"", ""days"" : 1088, ""weightedExp"" : 1088000000.0, ""substituteDays"" : 1088, ""leadershipDays"" : 0}]",ACTIVE_COMMITTEES,LOW,NO_LEADERSHIP,PRIMARILY_SUBSTITUTE,SENIOR_STATESPERSON,BROADLY_EXPERIENCED,"Significant committee work experience || Specialized in specific political domain || Primarily collaborative roles || Frequently serves in substitute positions, showing adaptability || Senior political figure with extensive influence || Broad political portfolio"
0985426914829,Anna,Lasses,5715,24169000000.0,0,1456,0,4259,3189,0,"[{""area"" : ""Speaker’s Office"", ""days"" : 1456, ""weightedExp"" : 14560000000.0}, {""area"" : ""EU Affairs (Committee)"", ""days"" : 1070, ""weightedExp"" : 6420000000.0}, {""area"" : ""Key Parliamentary Committees"", ""days"" : 1448, ""weightedExp"" : 1448000000.0}, {""area"" : ""Education (Committee)"", ""days"" : 1305, ""weightedExp"" : 1305000000.0}, {""area"" : ""EU Affairs (Committee)"", ""days"" : 301, ""weightedExp"" : 301000000.0}, {""area"" : ""Culture (Committee)"", ""days"" : 135, ""weightedExp"" : 135000000.0}]","[{""type"" : ""kammaruppdrag"", ""role"" : ""Riksdagsledamot"", ""org"" : ""kam"", ""days"" : 1456, ""weightedExp"" : 14560000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Ledamot"", ""org"" : ""EUN"", ""days"" : 1070, ""weightedExp"" : 6420000000.0, ""substituteDays"" : 0, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""UU"", ""days"" : 1448, ""weightedExp"" : 1448000000.0, ""substituteDays"" : 1448, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""UbU"", ""days"" : 1305, ""weightedExp"" : 1305000000.0, ""substituteDays"" : 1305, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""EUN"", ""days"" : 301, ""weightedExp"" : 301000000.0, ""substituteDays"" : 301, ""leadershipDays"" : 0}, {""type"" : ""uppdrag"", ""role"" : ""Suppleant"", ""org"" : ""KrU"", ""days"" : 135, ""weightedExp"" : 135000000.0, ""substituteDays"" : 135, ""leadershipDays"" : 0}]",ACTIVE_COMMITTEES,LOW,NO_LEADERSHIP,PRIMARILY_SUBSTITUTE,SENIOR_STATESPERSON,BROADLY_EXPERIENCED,"Significant committee work experience || Specialized in specific political domain || Primarily collaborative roles || Frequently serves in substitute positions, showing adaptability || Senior political figure with extensive influence || Broad political portfolio"
