value,count
gn02sf18,1
gn02sf19,1
gn02sf20,1
gn02sf21,1
gn02sf22,1
gn02sf23,1
gn02sf24,1
gn02sf25,1
gn02sf26,1
gn02sf27,1
gn02sf9,1
gn02sk20,1
gn02sk21,1
gn02sk31,1
gn02sk32,1
gn02sk33,1
gn02so20,1
gn02so21,1
gn02so22,1
gn02so23,1
gn02so24,1
gn02so25,1
gn02so26,1
gn02so27,1
gn02so28,1
gn02so29,1
gn02so30,1
gn02so31,1
gn02so32,1
gn02so33,1
gn02so34,1
gn02so35,1
gn02so36,1
gn02so37,1
gn02so38,1
gn02so39,1
gn02so40,1
gn02so41,1
gn02so42,1
gn02so43,1
gn02so44,1
gn02so45,1
gn02so46,1
gn02so47,1
gn02so48,1
gn02t10,1
gn02t11,1
gn02t12,1
gn02t13,1
gn02t14,1
gn02t15,1
gn02t16,1
gn02t17,1
gn02t18,1
gn02t19,1
gn02t20,1
gn02t30,1
gn02t31,1
gn02t32,1
gn02t33,1
gn02t6,1
gn02t7,1
gn02t8,1
gn02t9,1
gn02u15,1
gn02u16,1
gn02u17,1
gn02u18,1
gn02u19,1
gn02u20,1
gn02u21,1
gn02u22,1
gn02u23,1
gn02ub17,1
gn02ub18,1
gn02ub19,1
gn02ub20,1
gn02ub21,1
gn02ub22,1
gn02ub23,1
gn02ub24,1
gn02ub25,1
gn02ub26,1
gn02ub27,1
gn02ub28,1
gn02ub29,1
gn02ub30,1
gn02ub31,1
gn02ub32,1
gn02ub38,1
gn02ub39,1
gn02ub40,1
gn02ub41,1
gn02ub42,1
gn02ub43,1
gn02ub44,1
gn02ub45,1
gn031,1
gn0310,1
gn03100,1
gn03100d1,1
gn03100d2,1
gn03100d3,1
gn03100d4,1
gn03100d5,1
gn03100d6,1
gn03101,1
gn03102,1
gn03104,1
gn03104d1,1
gn03105,1
gn03106,1
gn03107,1
gn03108,1
gn03109,1
gn0311,1
gn03110,1
gn03111,1
gn03112,1
gn03113,1
gn03114,1
gn03115,1
gn03116,1
gn03117,1
gn03118,1
gn03119,1
gn0312,1
gn03121,1
gn03122,1
gn03123,1
gn03124,1
gn03125,1
gn03125d1,1
gn03126,1
gn03127,1
gn03128,1
gn03129,1
gn03130,1
gn03131,1
gn03132,1
gn03133,1
gn03134,1
gn03135,1
gn03138,1
gn03140,1
gn03141,1
gn03142,1
gn03143,1
gn03144,1
gn03145,1
gn03146,1
gn03147,1
gn03148,1
gn03149,1
gn0315,1
gn03150,1
gn03150d1,1
gn03150d3,1
gn03150d4,1
gn03150d5,1
gn03150d6,1
gn0316,1
gn0317,1
gn0318,1
gn0319,1
gn031d1,1
gn031d10,1
gn031d11,1
gn031d12,1
gn031d13,1
gn031d14,1
gn031d15,1
gn031d16,1
gn031d17,1
gn031d2,1
gn031d3,1
gn031d4,1
gn031d5,1
gn031d6,1
gn031d7,1
gn031d8,1
gn031d9,1
gn032,1
gn0322,1
gn0323,1
gn0325,1
gn0326,1
gn0327,1
gn0328,1
gn0329,1
gn032d1,1
gn0330,1
gn0331,1
gn0332,1
