value,count
2001/02,4422
2005/06,4270
2003/04,3273
2004/05,3062
2013/14,2782
2002/03,2757
2016/17,2209
2008/09,2164
2009/10,2105
2024/25,2072
2012/13,2029
2015/16,1984
2007/08,1940
2011/12,1897
2006/07,1889
2014/15,1652
2017/18,1092
2022/23,691
2023/24,639
2021/22,622
2020/21,341
2018/19,308
2019/20,250
2025/26,196
2010/11,79
2000/01,1
