value,count
164500,1
164511,1
164512,1
164513,1
164514,1
164518,1
164519,1
164520,1
164521,1
164522,1
164523,1
164524,1
164525,1
164526,1
164527,1
164528,1
164529,1
164530,1
164531,1
164532,1
164533,1
164534,1
164535,1
164536,1
164537,1
164538,1
164539,1
164540,1
164541,1
164542,1
164543,1
164544,1
164545,1
164546,1
164547,1
164548,1
164549,1
164550,1
164551,1
164552,1
164553,1
164554,1
164555,1
164556,1
164557,1
164558,1
164559,1
164560,1
164561,1
164562,1
164563,1
164564,1
164565,1
164566,1
164567,1
164568,1
164569,1
164570,1
164571,1
164572,1
164574,1
164575,1
164576,1
164577,1
164578,1
164579,1
164580,1
164581,1
164582,1
164583,1
164584,1
164585,1
164586,1
164587,1
164588,1
164589,1
164590,1
164591,1
164592,1
164593,1
164594,1
164595,1
164596,1
164597,1
164598,1
164599,1
164600,1
164601,1
164602,1
164603,1
164604,1
164605,1
164606,1
164607,1
164608,1
164609,1
164610,1
164611,1
164612,1
164613,1
164614,1
164615,1
164616,1
164617,1
164618,1
164619,1
164620,1
164621,1
164622,1
164623,1
164624,1
164625,1
164626,1
164627,1
164628,1
164629,1
164630,1
164631,1
164632,1
164633,1
164634,1
164635,1
164636,1
164637,1
164638,1
164639,1
164640,1
164641,1
164642,1
164643,1
164644,1
164645,1
164646,1
164647,1
164648,1
164649,1
164650,1
164651,1
164652,1
164653,1
164654,1
164655,1
164656,1
164657,1
164658,1
164659,1
164660,1
164661,1
164662,1
164663,1
164664,1
164665,1
164666,1
164667,1
164668,1
164669,1
164670,1
164671,1
164672,1
164673,1
164674,1
164675,1
164676,1
164677,1
164678,1
164679,1
164680,1
164681,1
164682,1
164683,1
164684,1
164685,1
164686,1
164687,1
164688,1
164689,1
164690,1
164691,1
164692,1
164693,1
164694,1
164695,1
164696,1
164697,1
164698,1
164699,1
164700,1
164701,1
164702,1
164703,1
164704,1
164705,1
164706,1
164707,1
164708,1
164709,1
164710,1
164711,1
164712,1
164713,1
164714,1
164715,1
164716,1
164717,1
164718,1
164719,1
164720,1
164721,1
164722,1
164723,1
164724,1
164725,1
164726,1
164727,1
164728,1
164729,1
164730,1
164731,1
164732,1
164733,1
164734,1
164735,1
164736,1
164737,1
164738,1
164739,1
164740,1
164741,1
164742,1
164743,1
164744,1
164745,1
164746,1
164747,1
164748,1
164749,1
164750,1
164751,1
164752,1
164753,1
164754,1
164755,1
164756,1
164757,1
164758,1
164759,1
164760,1
164761,1
164762,1
164763,1
164764,1
164765,1
164766,1
164767,1
164768,1
164769,1
164770,1
164771,1
164772,1
164773,1
164774,1
164775,1
164776,1
164777,1
164778,1
164779,1
164780,1
164781,1
164782,1
164783,1
164808,1
164809,1
164810,1
164811,1
164812,1
164816,1
164817,1
164818,1
164819,1
164820,1
164821,1
164822,1
164823,1
164824,1
164825,1
164826,1
164827,1
164828,1
164829,1
164830,1
164831,1
164832,1
164833,1
164834,1
164835,1
164836,1
