value,count
---,11
-,1
ALP,1
C,1
DjuP,1
EAP,1
ENH,1
FI,1
FP,1
JL,1
K,1
KD,1
KLP,1
KrVP,1
L,1
LBPO,1
M,1
MP,1
NYD,1
NorrS,1
PP,1
RS,1
S,1
SD,1
SJP,1
SKÅ,1
SOC.P,1
SPI,1
V,1
VägV,1
