value,count
GS02N310,1
HD01AU10,1
GS02Sf247,1
H4022302,1
H60262,1
GR02U225,1
H4022379,1
H202327,1
GX02Sk383,1
GX02U319,1
GW02C424,1
H2021072,1
GQ02Bo295,1
GS02N278,1
H2021856,1
H502656,1
GT02So454,1
GT02Fi8,1
H202860,1
HB021328,1
GR02L341,1
GR02Sk280,1
GY02Ju8,1
GU02C254,1
HC022662,1
GZ02Sk396,1
GQ02Ju308,1
H002C399,1
GX02So441,1
H402676,1
H2022287,1
GW02Sk426,1
GU01KU12,1
H002So397,1
GR02Ub411,1
H4021751,1
GZ02U20,1
GX02MJ434,1
H4022148,1
H402299,1
GU02U302,1
GP02Sf363,1
GP02Ub201,1
GP02So447,1
H3022222,1
GX01SkU4,1
HB02901,1
GU01SoU15,1
GQ02A280,1
GP01KU32,1
H9022467,1
GR02K405,1
GP02Fö255,1
H5023716,1
GT02U324,1
GO02MJ775,1
GY02N375,1
H002U213,1
H5023722,1
GW02C452,1
H5023344,1
GS02Sf346,1
H5021361,1
HD021133,1
GY02K421,1
HC022471,1
GZ02T215,1
GU02Sk284,1
GQ02Ub434,1
GW02U227,1
H002MJ285,1
HC022404,1
GV02Fi258,1
GP02So500,1
GS02L201,1
HD023535,1
GP01FIU16,1
GR02So387,1
GR02Ju248,1
GU02T269,1
H903231,1
GR01NU15,1
GR01UU14,1
H3023172,1
GV02K320,1
GY02U8,1
HD022417,1
GU02Sk267,1
GS02T382,1
GZ02Ju278,1
GO02A810,1
H2021892,1
H102T278,1
GW02U226,1
GO02L459,1
GQ02MJ346,1
GX0382,1
GO02Sf267,1
GZ02So477,1
GY02T240,1
GV02U321,1
HB021294,1
GY02K291,1
H2021401,1
GQ02Ju14,1
GZ02So500,1
GP02MJ511,1
H002Ub1,1
GQ02Kr352,1
H9022477,1
GQ02Kr333,1
H303195,1
H3023412,1
HD023497,1
H402611,1
HC023034,1
HD022669,1
H902490,1
