GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Web-Widgets,com.hack23.cia.web.widgets.charts,SankeyChart,13,52,0,0,4,11,2,4,2,4
Web-Widgets,com.hack23.cia.web.widgets.charts,SankeyChartState,23,18,0,0,6,5,1,3,1,3
