GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.home.pagemode,AbstractUserHomePageModContentFactoryImpl,0,15,0,0,0,6,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.home.pagemode,UserHomeApplicationEventsPageModContentFactoryImpl,56,93,2,4,14,6,2,5,1,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.home.pagemode,UserHomeOverviewPageModContentFactoryImpl,0,142,2,6,0,26,2,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.home.pagemode,UserHomeSecuritySettingsPageModContentFactoryImpl,0,298,1,3,0,75,1,9,0,8
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.home.pagemode,UserHomeApplicationSessionsPageModContentFactoryImpl,56,93,2,4,14,7,2,5,1,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.datasummary.pagemode,DataSummaryAuthorPageModContentFactoryImpl,51,36,3,1,12,5,3,3,1,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.datasummary.pagemode,DataSummaryOverviewPageModContentFactoryImpl,204,28,5,1,45,6,4,3,1,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.admin.datasummary.pagemode,AbstractDataSummaryPageModContentFactoryImpl,0,3,0,0,0,2,0,1,0,1
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.common.sizing,ContentRatio,3,0,0,0,1,0,1,0,1,0
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.common.sizing,ContentSize,3,0,0,0,1,0,1,0,1,0
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingOverviewPageModContentFactoryImpl,0,61,1,5,0,15,1,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,AbstractMinistryRankingPageModContentFactoryImpl,0,6,0,0,0,3,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryGovernmentBodiesHeadcountModContentFactoryImpl,38,16,0,4,10,3,1,4,1,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingCurrentPartiesChartsPageModContentFactoryImpl,0,61,0,6,0,15,0,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingGovernmentBodiesPageModContentFactoryImpl,0,43,0,4,0,10,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingPageVisitHistoryPageModContentFactoryImpl,0,43,1,3,0,10,1,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryMemberHistoryPageModContentFactoryImpl,53,85,0,4,13,6,1,5,1,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryGovernmentBodiesIncomeModContentFactoryImpl,38,16,0,4,10,3,1,4,1,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRoleGhantPageModContentFactoryImpl,48,16,0,4,13,3,1,4,1,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingAllRolesChartsPageModContentFactoryImpl,0,63,0,6,0,16,0,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingGovernmentBodyIncomePageModContentFactoryImpl,0,43,0,4,0,10,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryOverviewPageModContentFactoryImpl,69,59,2,6,17,6,3,5,1,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,AbstractMinistryPageModContentFactoryImpl,3,12,0,0,1,3,1,2,1,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingCurrentMinistriesChartsPageModContentFactoryImpl,0,61,0,6,0,14,0,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingAllPartiesChartsPageModContentFactoryImpl,0,61,0,6,0,15,0,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryGovernmentBodiesExpenditureModContentFactoryImpl,38,16,0,4,10,3,1,4,1,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryDocumentActivityPageModContentFactoryImpl,38,16,0,4,9,3,1,4,1,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryPageVisitHistoryPageModContentFactoryImpl,34,16,0,4,8,3,1,4,1,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingDataGridPageModContentFactoryImpl,0,102,0,4,0,16,0,6,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingAllMinistriesChartsPageModContentFactoryImpl,0,61,0,6,0,14,0,6,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryDocumentHistoryPageModContentFactoryImpl,54,141,0,4,13,6,1,5,1,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingGovernmentBodyExpenditurePageModContentFactoryImpl,0,43,0,4,0,10,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingCurrentPartiesLeaderScoreboardChartsPageModContentFactoryImpl,473,162,10,6,86,36,11,5,5,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryCurrentMembersPageModContentFactoryImpl,71,89,0,4,13,6,1,5,1,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.user.goverment.pagemode,MinistryRankingGovernmentOutcomePageModContentFactoryImpl,0,42,0,4,0,10,0,5,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,CommitFormWrapperClickListener,0,18,0,0,0,7,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,ApplicationLoginListener,11,34,1,1,2,10,1,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,RemoveDataClickListener,0,18,0,0,0,6,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,AbstractClickListener,0,20,0,0,0,7,0,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,UpdateSearchIndexClickListener,0,18,0,0,0,6,0,2,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,ManageUserAccountClickListener,12,33,1,1,2,10,1,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,SetGoogleAuthenticatorCredentialClickListener,11,86,0,2,3,24,0,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,AbstractPageItemRendererClickListener,12,29,1,1,1,9,1,4,0,4
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,SearchDocumentClickListener,0,55,0,2,0,14,0,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,DisableGoogleAuthenticatorCredentialClickListener,0,33,0,2,0,10,0,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,UpdateApplicationConfigurationClickListener,14,32,1,1,2,9,1,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,SendEmailClickListener,12,33,1,1,2,10,1,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,RegisterUserClickListener,0,44,0,2,0,12,0,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,ComplianceCheckPageItemRendererClickListener,5,39,1,3,1,12,1,6,0,5
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,DeleteAccountClickListener,0,33,0,2,0,10,0,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,LogoutClickListener,0,43,0,2,0,12,0,4,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,PageItemPropertyClickListener,0,37,0,0,0,9,0,3,0,3
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,DecisionFlowValueChangeListener,0,27,0,2,0,8,0,3,0,2
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,StartAgentClickListener,35,0,0,0,11,0,3,0,3,0
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,RuleViolationPageItemRendererClickListener,5,39,1,3,1,12,1,6,0,5
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,RefreshDataViewsClickListener,18,0,0,0,6,0,2,0,2,0
Citizen Intelligence Agency,com.hack23.cia.web.impl.ui.application.views.pageclicklistener,ChangePasswordClickListener,12,22,1,1,2,8,1,3,0,3
